Mention 3 Layer 4,Cluster,ClusterScore,TopLabelsFused
0,1,0.4071848738540349,"[(21, np.float64(0.6381103931562586)), (46, np.float64(0.5420877378535818)), (36, np.float64(0.5413885966599845)), (32, np.float64(0.5342680686402302)), (87, np.float64(0.3505400910241621)), (159, np.float64(0.3329362953991423))]"
1,0,0.43169066732501277,"[(13, np.float64(0.5511167044076641)), (17, np.float64(0.5487462871094753)), (9, np.float64(0.5125152574579723)), (8, np.float64(0.46099892602601344)), (14, np.float64(0.35163439835036203)), (18, np.float64(0.3498522558595477))]"
