Mention 0 Layer 2,Cluster,ClusterScore,TopLabelsFused
0,1,0.20150111790313435,"[(338, np.float64(0.3224658203162452)), (327, np.float64(0.31817285597112277)), (312, np.float64(0.31113920743552803)), (289, np.float64(0.29432053781291273)), (387, np.float64(0.2870127146598412)), (324, np.float64(0.2780170070732097)), (336, np.float64(0.2742107912193545)), (334, np.float64(0.27249359328011663)), (374, np.float64(0.2708767776052836)), (351, np.float64(0.2642320474912164)), (328, np.float64(0.2629838346914835)), (331, np.float64(0.25719660857977694)), (319, np.float64(0.25279550024732345)), (313, np.float64(0.2511306742026265)), (376, np.float64(0.24599450914726512)), (356, np.float64(0.24491325812287446)), (329, np.float64(0.24328811322533478)), (337, np.float64(0.24218990453253922)), (323, np.float64(0.2411456672932892)), (311, np.float64(0.23966306010231853)), (352, np.float64(0.2394747031681064)), (326, np.float64(0.22831416328191248)), (325, np.float64(0.22682847091894015)), (309, np.float64(0.22518547665377356)), (332, np.float64(0.21697661466661153))]"
1,0,0.7514499518236605,"[(281, np.float64(0.532852781624888)), (107, np.float64(0.5315087965378084)), (274, np.float64(0.5095248627756567)), (151, np.float64(0.5068611365236753)), (284, np.float64(0.5026662208707576)), (235, np.float64(0.49869380657559265)), (266, np.float64(0.4946401904398823)), (283, np.float64(0.48890747235033977)), (122, np.float64(0.4867951373541423)), (271, np.float64(0.4853440125518279)), (173, np.float64(0.4797201134490434)), (282, np.float64(0.4582244779916683)), (124, np.float64(0.43278245949414984)), (215, np.float64(0.43005989429999897)), (79, np.float64(0.428026262977958)), (165, np.float64(0.406376127189107)), (254, np.float64(0.399330559601542)), (280, np.float64(0.399132627440027)), (270, np.float64(0.3840854695675363)), (262, np.float64(0.3817387684074697)), (269, np.float64(0.37575571353911147)), (236, np.float64(0.3721367225789174)), (45, np.float64(0.36433825993503033)), (234, np.float64(0.3596947429813596)), (252, np.float64(0.35675011567383696))]"
