Mention 1 Layer 2,Cluster,ClusterScore,TopLabelsFused
0,1,0.2883646277275523,"[(290, np.float64(0.536995928967392)), (179, np.float64(0.33741647550327264)), (307, np.float64(0.33316108924427107)), (192, np.float64(0.32478172557721413)), (316, np.float64(0.31900304354849873)), (358, np.float64(0.3101980925066934)), (219, np.float64(0.3077308814535932)), (372, np.float64(0.3030918230101956)), (353, np.float64(0.29683461051368504)), (339, np.float64(0.2927874081311691)), (260, np.float64(0.29113652211782765)), (268, np.float64(0.28613171705419116)), (233, np.float64(0.2841562405501389)), (231, np.float64(0.2782250861965667)), (335, np.float64(0.2710779792556166)), (275, np.float64(0.2564389686925976)), (213, np.float64(0.2532585304339221)), (239, np.float64(0.2496955147367639)), (310, np.float64(0.24263084686490333)), (261, np.float64(0.24185680722244304)), (272, np.float64(0.24034412727534032)), (333, np.float64(0.23250774825578988)), (308, np.float64(0.23011594669491955)), (273, np.float64(0.22983736074843944)), (191, np.float64(0.22124021667010182))]"
1,0,0.7599872101190587,"[(44, np.float64(0.5513952078269672)), (175, np.float64(0.5416787195254449)), (155, np.float64(0.5234399658698771)), (125, np.float64(0.5137596040900396)), (133, np.float64(0.5113948919875161)), (62, np.float64(0.5108723041758553)), (53, np.float64(0.5049632831844326)), (150, np.float64(0.5005670437650543)), (177, np.float64(0.4946304684823973)), (131, np.float64(0.49133063939209015)), (136, np.float64(0.4840950922774178)), (52, np.float64(0.48406820228813136)), (142, np.float64(0.4815144974196377)), (135, np.float64(0.4656921641230964)), (130, np.float64(0.4639719388988503)), (176, np.float64(0.45319930570842776)), (64, np.float64(0.45069419769400826)), (33, np.float64(0.44724733380395765)), (63, np.float64(0.4224604701290618)), (47, np.float64(0.4223045596845124)), (149, np.float64(0.41952847236375357)), (170, np.float64(0.39041616744374685)), (54, np.float64(0.3876445399865468)), (174, np.float64(0.3696028576196979)), (129, np.float64(0.3595339218754281))]"
