Mention 4 Layer 3,Cluster,ClusterScore,TopLabelsFused
0,1,0.44831476506326984,"[(240, np.float64(0.4264499172802041)), (277, np.float64(0.42495639199298013)), (366, np.float64(0.42216788253302057)), (264, np.float64(0.41807558133400347)), (301, np.float64(0.4175009953209931)), (343, np.float64(0.4089809338136124)), (350, np.float64(0.40728664906768647)), (397, np.float64(0.3961785916251302)), (382, np.float64(0.3875743597139361)), (263, np.float64(0.37660932263399655)), (381, np.float64(0.37471828549230435)), (378, np.float64(0.3691700001251395)), (314, np.float64(0.3255005796927358))]"
1,0,0.5485514871465492,"[(232, np.float64(0.5370512374692389)), (258, np.float64(0.4549009718781602)), (217, np.float64(0.45395186241234103)), (370, np.float64(0.4498238966403808)), (250, np.float64(0.448109076790036)), (249, np.float64(0.43523530286516576)), (214, np.float64(0.41310607493896084)), (227, np.float64(0.40941092175403976)), (230, np.float64(0.40419199327175154)), (208, np.float64(0.39907360214358123)), (245, np.float64(0.3790694649104184)), (205, np.float64(0.36876155735917976))]"
