Mention 1 Layer 4,Cluster,ClusterScore,TopLabelsFused
0,0,0.24017751590505923,"[(50, np.float64(0.4124523899423927)), (61, np.float64(0.4120045273078322)), (20, np.float64(0.41085852465151645)), (12, np.float64(0.38344808471262987)), (1, np.float64(0.3825577095000806)), (49, np.float64(0.2737124650449919))]"
1,1,0.4616085150185502,"[(114, np.float64(0.5757665566056379)), (112, np.float64(0.57504939775213)), (117, np.float64(0.5736322096154666)), (185, np.float64(0.5694828854685845)), (66, np.float64(0.3727814535510756)), (108, np.float64(0.37120663516621016))]"
