Mention 3 Layer 3,Cluster,ClusterScore,TopLabelsFused
0,1,0.34200000509260053,"[(290, np.float64(0.5848076650426194)), (307, np.float64(0.4105615179472615)), (273, np.float64(0.37315783402763025)), (275, np.float64(0.3387979907601804)), (239, np.float64(0.32836196445357324)), (372, np.float64(0.3208648342735793)), (333, np.float64(0.31971785688569004)), (353, np.float64(0.3120081656163063)), (339, np.float64(0.3079653864006317)), (358, np.float64(0.3053933456951484)), (316, np.float64(0.29671464233851524)), (310, np.float64(0.2827929648497268)), (308, np.float64(0.26114229062353916))]"
1,0,0.8185821014513129,"[(219, np.float64(0.6313879578545066)), (179, np.float64(0.579139415786269)), (231, np.float64(0.5401800290021053)), (192, np.float64(0.5007511709396614)), (268, np.float64(0.48977318445656975)), (335, np.float64(0.48319788414901255)), (272, np.float64(0.46939983438324956)), (233, np.float64(0.4644752450095763)), (260, np.float64(0.4386312490970812)), (261, np.float64(0.4375038492694204)), (213, np.float64(0.43691469669637034)), (191, np.float64(0.4190939223578516))]"
