Mention 0 Layer 2,Cluster,ClusterScore,TopLabelsFused
0,0,0.2910666468119936,"[(28, np.float64(0.5395059284308131)), (118, np.float64(0.5395059284308131)), (3, np.float64(0.45005385204765674)), (69, np.float64(0.40483480793234583)), (60, np.float64(0.2867404288427841)), (115, np.float64(0.2861687548998625)), (83, np.float64(0.28515889980388687)), (74, np.float64(0.2835058594105301)), (82, np.float64(0.2826719024623158)), (76, np.float64(0.28246005263200014)), (86, np.float64(0.28111616732934797)), (81, np.float64(0.27218694543818395)), (29, np.float64(0.27033086534906225)), (94, np.float64(0.2669846881682069)), (103, np.float64(0.26531938161872404)), (42, np.float64(0.2609122293911217)), (43, np.float64(0.2556847035511179)), (80, np.float64(0.2501427741059559)), (84, np.float64(0.24791983535922993)), (126, np.float64(0.24684989678000666)), (121, np.float64(0.23786671863685344)), (15, np.float64(0.2287279183984697)), (58, np.float64(0.22727583875119767)), (57, np.float64(0.22347509847455935)), (85, np.float64(0.20976214281196917))]"
1,1,0.704601679855692,"[(361, np.float64(0.5672420689129399)), (156, np.float64(0.49776746100425157)), (189, np.float64(0.4745468754934459)), (171, np.float64(0.4712242027597879)), (285, np.float64(0.46441240851911886)), (127, np.float64(0.4611327510698509)), (388, np.float64(0.45946102930437843)), (224, np.float64(0.4547475430512429)), (349, np.float64(0.4525922156745979)), (256, np.float64(0.4502153138675431)), (222, np.float64(0.4450012198354575)), (169, np.float64(0.4356278862360124)), (398, np.float64(0.43405520868112085)), (253, np.float64(0.43400903136465446)), (199, np.float64(0.4318758630660689)), (257, np.float64(0.4313830700173493)), (299, np.float64(0.427996461253657)), (178, np.float64(0.4250018701500309)), (190, np.float64(0.4079624751983505)), (154, np.float64(0.40472153431068597)), (209, np.float64(0.36793473696642137)), (340, np.float64(0.3525108282645559)), (138, np.float64(0.3153687447212903)), (210, np.float64(0.3114105117663693)), (188, np.float64(0.2928733594729911))]"
