Mention 6 Layer 4,Cluster,ClusterScore,TopLabelsFused
0,0,0.3780984724409349,"[(172, np.float64(0.5162480914744093)), (164, np.float64(0.5146900723988601)), (139, np.float64(0.5121439324721591)), (73, np.float64(0.5115740228227974)), (141, np.float64(0.50801934686941))]"
1,1,0.42556742278091675,"[(184, np.float64(0.5496291195123829)), (181, np.float64(0.5486840905534278)), (186, np.float64(0.5423596008107516)), (153, np.float64(0.5373758555351278)), (187, np.float64(0.5359307365460595)), (183, np.float64(0.5342657909420037)), (201, np.float64(0.35315622777855044))]"
