Mention 4 Layer 3,Cluster,ClusterScore,TopLabelsFused
0,1,0.41818492334816776,"[(181, np.float64(0.42899032625727546)), (172, np.float64(0.4209406964511412)), (164, np.float64(0.4098606680173293)), (184, np.float64(0.3935623896042168)), (183, np.float64(0.386027634156374)), (187, np.float64(0.38135985964357966)), (186, np.float64(0.3789747540122124)), (139, np.float64(0.37836460192814514)), (73, np.float64(0.3714133414144012)), (201, np.float64(0.36146251232261684)), (204, np.float64(0.35678116072028615)), (141, np.float64(0.35454319193474587)), (153, np.float64(0.33699915434251326))]"
1,0,0.598159535632395,"[(1, np.float64(0.5689679627305942)), (117, np.float64(0.48792171790993594)), (50, np.float64(0.4870836176100276)), (185, np.float64(0.48302066720364273)), (61, np.float64(0.4784021518492218)), (112, np.float64(0.46906528660888813)), (20, np.float64(0.46408922810593156)), (114, np.float64(0.44750362419814577)), (12, np.float64(0.4344529038409603)), (66, np.float64(0.43067205943003256)), (49, np.float64(0.4291242955329834)), (108, np.float64(0.42571056429232995))]"
