Mention 3 Layer 1,Cluster,ClusterScore,TopLabelsFused
0,1,0.2968306494017518,"[(21, np.float64(0.5448216675222745)), (162, np.float64(0.5448216675222745)), (391, np.float64(0.5448216675222745)), (137, np.float64(0.3559252727580634)), (106, np.float64(0.3515749313382813)), (160, np.float64(0.3398250995491845)), (385, np.float64(0.3355755051374495)), (100, np.float64(0.3330068053520582)), (196, np.float64(0.3319112424231378)), (297, np.float64(0.3287952880555291)), (36, np.float64(0.3285274787368458)), (395, np.float64(0.32559623627466794)), (93, np.float64(0.3238565413446658)), (342, np.float64(0.3234122536283324)), (168, np.float64(0.31978950704418146)), (221, np.float64(0.31848927055234805)), (293, np.float64(0.3153448052273683)), (46, np.float64(0.3152373662348424)), (18, np.float64(0.31230822009007575)), (390, np.float64(0.31103132779578885)), (399, np.float64(0.3097158079157263)), (24, np.float64(0.3094680276579248)), (243, np.float64(0.3093340102749894)), (286, np.float64(0.308848757148968)), (386, np.float64(0.3076408006964235)), (348, np.float64(0.3075386927070246)), (101, np.float64(0.3053892796462395)), (202, np.float64(0.3049220499092484)), (87, np.float64(0.30402471128066055)), (159, np.float64(0.30245829298569316)), (244, np.float64(0.30203113915519647)), (197, np.float64(0.30119332378105595)), (95, np.float64(0.2955851384084501)), (380, np.float64(0.2948933552596661)), (14, np.float64(0.2941708583150164)), (8, np.float64(0.2936721061683247)), (211, np.float64(0.2844877580995969)), (9, np.float64(0.2836382950280235)), (296, np.float64(0.28126367364402793)), (212, np.float64(0.2733186110801534)), (17, np.float64(0.2700807719546426)), (13, np.float64(0.261817369178428)), (92, np.float64(0.23384252077680054)), (362, np.float64(0.23216289159123035)), (330, np.float64(0.22983227441673984)), (88, np.float64(0.22023136355357198)), (32, np.float64(0.21859545076333686)), (288, np.float64(0.21753870806537767)), (195, np.float64(0.21669132239402805)), (287, np.float64(0.18945673937837718))]"
1,0,0.7594016424518468,"[(28, np.float64(0.8714365395436703)), (118, np.float64(0.8714365395436703)), (29, np.float64(0.6212893428224544)), (222, np.float64(0.5820549529524482)), (253, np.float64(0.5818395164464688)), (126, np.float64(0.5628147391796728)), (86, np.float64(0.5544382511192545)), (178, np.float64(0.5537075753762363)), (42, np.float64(0.5462470493332882)), (257, np.float64(0.5425285383839832)), (103, np.float64(0.5377452306566893)), (190, np.float64(0.5330884783549057)), (199, np.float64(0.5238647790679194)), (85, np.float64(0.522334190634387)), (171, np.float64(0.5154080905319866)), (80, np.float64(0.5145609121204706)), (74, np.float64(0.5129786180840799)), (169, np.float64(0.5093333270367096)), (83, np.float64(0.5080284097442076)), (388, np.float64(0.5075247796946111)), (398, np.float64(0.5070644982607092)), (285, np.float64(0.5018488299407265)), (82, np.float64(0.498070280067802)), (76, np.float64(0.4941949471463285)), (115, np.float64(0.49298419823132333)), (60, np.float64(0.49252169762111464)), (224, np.float64(0.4921544932681604)), (84, np.float64(0.49190304304652926)), (94, np.float64(0.4911575162375809)), (349, np.float64(0.4873255428215415)), (121, np.float64(0.48702971025557557)), (299, np.float64(0.47533961330156504)), (209, np.float64(0.4740368527146527)), (189, np.float64(0.4712193391795145)), (154, np.float64(0.4672845008026844)), (69, np.float64(0.46515206292721484)), (57, np.float64(0.462503741846234)), (256, np.float64(0.4590428333786172)), (361, np.float64(0.4550720091923942)), (3, np.float64(0.4480568252563189)), (58, np.float64(0.4468126564302352)), (138, np.float64(0.4222044402259373)), (188, np.float64(0.41807303319488925)), (43, np.float64(0.4169036928805866)), (127, np.float64(0.40705141106666476)), (156, np.float64(0.4054436522136385)), (81, np.float64(0.4053048974730202)), (340, np.float64(0.3951197584037254)), (210, np.float64(0.32334138069049845)), (15, np.float64(0.2874765781239184))]"
