Mention 4 Layer 4,Cluster,ClusterScore,TopLabelsFused
0,0,0.4530322786330316,"[(10, np.float64(0.565808765343168)), (65, np.float64(0.5611414137422284)), (7, np.float64(0.5410023983014733)), (34, np.float64(0.5335309348239147)), (5, np.float64(0.42298210470189723)), (26, np.float64(0.38969565115579186))]"
1,1,0.5125282712802801,"[(71, np.float64(0.6028410841585147)), (110, np.float64(0.5935850967812901)), (105, np.float64(0.593544969351291)), (96, np.float64(0.5848706287129571)), (238, np.float64(0.5776863121340176)), (99, np.float64(0.37724823419881387))]"
