Mention 0 Layer 4,Cluster,ClusterScore,TopLabelsFused
0,1,0.19673650435581613,"[(216, np.float64(0.36270114313075075)), (229, np.float64(0.36168158891907026)), (246, np.float64(0.3571829344940364)), (357, np.float64(0.34002393185329455)), (248, np.float64(0.31463452461697855)), (220, np.float64(0.23095019300387307))]"
1,0,0.8071078520557915,"[(158, np.float64(0.7266922219425253)), (161, np.float64(0.7250392344345534)), (147, np.float64(0.7146785967530147)), (198, np.float64(0.6832514547618069)), (194, np.float64(0.5106301405141679)), (182, np.float64(0.5079767585437727))]"
