Mention 7 Layer 2,Cluster,ClusterScore,TopLabelsFused
0,0,0.12565656096773994,"[(132, np.float64(0.35448069195336995)), (109, np.float64(0.23608302418976976)), (91, np.float64(0.22104978641195824)), (134, np.float64(0.21853964639659854)), (113, np.float64(0.20534909740210963)), (67, np.float64(0.20374826253834555)), (59, np.float64(0.20204039353169)), (128, np.float64(0.20099302364757177)), (104, np.float64(0.20030441810927618)), (72, np.float64(0.1973832095038771)), (70, np.float64(0.19515450520287844)), (0, np.float64(0.19218411734127339)), (11, np.float64(0.18785911395637708)), (6, np.float64(0.18743243533031698)), (51, np.float64(0.18310524558052305)), (48, np.float64(0.18211883744202953)), (68, np.float64(0.18184494643392504)), (31, np.float64(0.17895535404789814)), (75, np.float64(0.17759775454195206)), (39, np.float64(0.1763539878280372)), (145, np.float64(0.17390664477374967)), (146, np.float64(0.16565224450214297)), (40, np.float64(0.1568866559299561)), (2, np.float64(0.15675601683623058)), (41, np.float64(0.15002679286491233))]"
1,1,0.8815651496465766,"[(161, np.float64(0.5767437049328117)), (158, np.float64(0.5626935188225398)), (220, np.float64(0.5622157798682252)), (302, np.float64(0.5557522739792761)), (354, np.float64(0.5498589096454639)), (255, np.float64(0.5346075079074946)), (321, np.float64(0.5329182245931272)), (355, np.float64(0.5297401672869747)), (216, np.float64(0.5176292612689672)), (246, np.float64(0.5092926282052088)), (194, np.float64(0.5091411315700956)), (147, np.float64(0.5080435229134955)), (320, np.float64(0.5022814042174033)), (369, np.float64(0.49961015925945695)), (393, np.float64(0.4964722056192559)), (346, np.float64(0.4914234407168972)), (295, np.float64(0.4913486223185041)), (229, np.float64(0.4831318064375347)), (198, np.float64(0.4807464619290627)), (392, np.float64(0.47476163138380784)), (248, np.float64(0.46577692745450644)), (357, np.float64(0.43310862124593524)), (218, np.float64(0.4319757093435971)), (375, np.float64(0.4294202457542093)), (182, np.float64(0.42471804667170465))]"
