CMDLINE python3 test/xmr4el/test_train_pipeline.py
MEM 3493.609375 1760708481.3551
MEM 4228.855469 1760708481.4591
MEM 3789.804688 1760708481.5597
MEM 2314.699219 1760708481.6609
MEM 3402.156250 1760708481.7617
MEM 4341.261719 1760708481.8630
MEM 4150.808594 1760708481.9638
MEM 2985.281250 1760708482.0648
MEM 3422.214844 1760708482.1691
MEM 4056.703125 1760708482.2698
MEM 3518.300781 1760708482.3707
MEM 3242.750000 1760708482.4722
MEM 4033.089844 1760708482.5728
MEM 4071.000000 1760708482.6739
MEM 2816.917969 1760708482.7773
MEM 2964.292969 1760708482.8798
MEM 4239.765625 1760708482.9825
MEM 4281.625000 1760708483.0838
MEM 2856.031250 1760708483.1848
MEM 2825.359375 1760708483.2898
MEM 4142.593750 1760708483.3928
MEM 4272.871094 1760708483.4938
MEM 2491.957031 1760708483.5947
MEM 3066.222656 1760708483.6959
MEM 4011.238281 1760708483.7971
MEM 4179.746094 1760708483.8988
MEM 2514.550781 1760708484.0000
MEM 3529.222656 1760708484.1050
MEM 4358.578125 1760708484.2061
MEM 4228.574219 1760708484.3067
MEM 2399.078125 1760708484.4082
MEM 3608.851562 1760708484.5089
MEM 4347.652344 1760708484.6102
MEM 3206.621094 1760708484.7107
MEM 1827.402344 1760708484.8117
MEM 2075.445312 1760708484.9146
MEM 3017.894531 1760708485.0157
MEM 4382.878906 1760708485.1168
MEM 4584.578125 1760708485.2178
MEM 2753.710938 1760708485.3189
MEM 3020.042969 1760708485.4218
MEM 4356.351562 1760708485.5228
MEM 4667.542969 1760708485.6247
MEM 2060.843750 1760708485.7269
MEM 3190.054688 1760708485.8280
MEM 4493.378906 1760708485.9301
MEM 4579.964844 1760708486.0312
MEM 2153.054688 1760708486.1349
MEM 3259.765625 1760708486.2365
MEM 4504.769531 1760708486.3378
MEM 4568.667969 1760708486.4392
MEM 2134.843750 1760708486.5399
MEM 3353.121094 1760708486.6410
MEM 4751.738281 1760708486.7451
MEM 4289.429688 1760708486.8458
MEM 2329.324219 1760708486.9471
MEM 3369.281250 1760708487.0480
MEM 4511.386719 1760708487.1491
MEM 3804.703125 1760708487.2497
MEM 2793.421875 1760708487.3508
MEM 4017.640625 1760708487.4555
MEM 4590.089844 1760708487.5572
MEM 3028.312500 1760708487.6577
MEM 2918.242188 1760708487.7589
MEM 4339.507812 1760708487.8638
MEM 4323.371094 1760708487.9648
MEM 3090.687500 1760708488.0657
MEM 2935.570312 1760708488.1671
MEM 3920.914062 1760708488.2683
MEM 4348.000000 1760708488.3689
MEM 3073.648438 1760708488.4756
MEM 2983.707031 1760708488.5769
MEM 3819.230469 1760708488.6820
MEM 3814.089844 1760708488.7831
MEM 3072.593750 1760708488.8837
MEM 3206.996094 1760708488.9848
MEM 4144.441406 1760708489.0861
MEM 3748.640625 1760708489.1885
MEM 2998.167969 1760708489.2937
MEM 3367.871094 1760708489.3948
MEM 4057.519531 1760708489.4963
MEM 3318.867188 1760708489.5971
MEM 1700.285156 1760708489.6976
MEM 1700.285156 1760708489.7986
MEM 1700.285156 1760708489.9045
MEM 1700.285156 1760708490.0074
MEM 1700.285156 1760708490.1125
MEM 1700.285156 1760708490.2156
MEM 1700.285156 1760708490.3215
MEM 1700.285156 1760708490.4234
MEM 1700.285156 1760708490.5271
MEM 1700.285156 1760708490.6325
MEM 1700.285156 1760708490.7385
MEM 1700.285156 1760708490.8408
MEM 1700.285156 1760708490.9465
MEM 1700.285156 1760708491.0496
MEM 1700.285156 1760708491.1555
MEM 1700.285156 1760708491.2573
MEM 1700.285156 1760708491.3625
MEM 1700.285156 1760708491.4662
MEM 1700.285156 1760708491.5668
MEM 1700.285156 1760708491.6725
MEM 1700.285156 1760708491.7785
MEM 1700.285156 1760708491.8832
MEM 1700.285156 1760708491.9885
MEM 1700.285156 1760708492.0898
MEM 1700.285156 1760708492.1955
MEM 1700.285156 1760708492.2995
MEM 1700.285156 1760708492.3995
MEM 1700.285156 1760708492.5005
MEM 1700.285156 1760708492.6015
MEM 1700.285156 1760708492.7025
MEM 1700.285156 1760708492.8035
MEM 1700.285156 1760708492.9045
MEM 1700.285156 1760708493.0055
MEM 1700.285156 1760708493.1065
MEM 1700.285156 1760708493.2075
MEM 1700.285156 1760708493.3086
MEM 1700.285156 1760708493.4100
MEM 1700.285156 1760708493.5145
MEM 1700.285156 1760708493.6206
MEM 1700.285156 1760708493.7262
MEM 1700.285156 1760708493.8315
MEM 1700.285156 1760708493.9343
MEM 1700.285156 1760708494.0395
MEM 1700.285156 1760708494.1429
MEM 1700.285156 1760708494.2443
MEM 1700.285156 1760708494.3468
MEM 1700.285156 1760708494.4500
MEM 1700.285156 1760708494.5555
MEM 1700.285156 1760708494.6600
MEM 1700.285156 1760708494.7613
MEM 1700.285156 1760708494.8644
MEM 1700.285156 1760708494.9672
MEM 1700.285156 1760708495.0683
MEM 1764.140625 1760708495.1736
MEM 1764.140625 1760708495.2750
MEM 1764.140625 1760708495.3805
MEM 1764.140625 1760708495.4828
MEM 2084.210938 1760708495.5836
MEM 1837.261719 1760708495.6866
MEM 1792.011719 1760708495.7876
MEM 1806.625000 1760708495.8886
MEM 1806.625000 1760708495.9896
MEM 1806.625000 1760708496.0905
MEM 1806.625000 1760708496.1916
MEM 1923.324219 1760708496.2926
MEM 1923.324219 1760708496.3938
MEM 1921.246094 1760708496.4947
MEM 1921.121094 1760708496.5956
MEM 1920.562500 1760708496.6971
MEM 1919.699219 1760708496.7984
MEM 1918.472656 1760708496.8987
MEM 1917.718750 1760708496.9996
MEM 1917.546875 1760708497.1006
MEM 1917.546875 1760708497.2016
MEM 1917.546875 1760708497.3026
MEM 1902.437500 1760708497.4039
MEM 1902.437500 1760708497.5057
MEM 1902.437500 1760708497.6067
MEM 1902.437500 1760708497.7078
MEM 1902.437500 1760708497.8096
MEM 1902.437500 1760708497.9107
MEM 1902.437500 1760708498.0116
MEM 1902.437500 1760708498.1126
MEM 1902.437500 1760708498.2146
MEM 1902.437500 1760708498.3176
MEM 1901.593750 1760708498.4187
MEM 1901.593750 1760708498.5198
MEM 1901.593750 1760708498.6206
MEM 1901.593750 1760708498.7223
MEM 1901.593750 1760708498.8236
MEM 1901.718750 1760708498.9281
MEM 1901.718750 1760708499.0286
MEM 1901.718750 1760708499.1347
MEM 1789.144531 1760708499.2407
MEM 1789.519531 1760708499.3422
MEM 1906.746094 1760708499.4427
MEM 2023.265625 1760708499.5466
MEM 2105.410156 1760708499.6486
MEM 2377.335938 1760708499.7506
MEM 3359.406250 1760708499.8529
MEM 4100.175781 1760708499.9539
MEM 5033.925781 1760708500.0554
MEM 5249.933594 1760708500.1579
MEM 5449.992188 1760708500.2595
MEM 5112.628906 1760708500.3610
MEM 2570.871094 1760708500.4625
MEM 3465.703125 1760708500.5627
MEM 4825.683594 1760708500.6639
MEM 5020.816406 1760708500.7671
MEM 4305.195312 1760708500.8677
MEM 3100.871094 1760708500.9691
MEM 4142.152344 1760708501.0703
MEM 4870.625000 1760708501.1713
MEM 5260.550781 1760708501.2720
MEM 4517.546875 1760708501.3728
MEM 3158.195312 1760708501.4777
MEM 3977.589844 1760708501.5788
MEM 5143.761719 1760708501.6799
MEM 4876.550781 1760708501.7811
MEM 3827.355469 1760708501.8819
MEM 3414.988281 1760708501.9833
MEM 4189.812500 1760708502.0844
MEM 5050.523438 1760708502.1848
MEM 3750.644531 1760708502.2857
MEM 3194.230469 1760708502.3868
MEM 4038.531250 1760708502.4888
MEM 4657.382812 1760708502.5899
MEM 4476.488281 1760708502.6908
MEM 4277.839844 1760708502.7918
MEM 4057.589844 1760708502.8958
MEM 4195.750000 1760708502.9968
MEM 4552.382812 1760708503.0980
MEM 4734.585938 1760708503.1988
MEM 4510.851562 1760708503.2999
MEM 3667.082031 1760708503.4007
MEM 4213.531250 1760708503.5019
MEM 4724.589844 1760708503.6028
MEM 4661.863281 1760708503.7041
MEM 4278.144531 1760708503.8089
MEM 3973.265625 1760708503.9097
MEM 4195.585938 1760708504.0109
MEM 4303.199219 1760708504.1133
MEM 4656.585938 1760708504.2141
MEM 4307.707031 1760708504.3150
MEM 3999.433594 1760708504.4159
MEM 4321.304688 1760708504.5170
MEM 4527.523438 1760708504.6190
MEM 4705.203125 1760708504.7197
MEM 3645.703125 1760708504.8208
MEM 3836.070312 1760708504.9222
MEM 4726.328125 1760708505.0270
MEM 4643.949219 1760708505.1278
MEM 4107.859375 1760708505.2287
MEM 3681.792969 1760708505.3298
MEM 4083.777344 1760708505.4308
MEM 4255.328125 1760708505.5318
MEM 3215.324219 1760708505.6326
MEM 1987.523438 1760708505.7337
MEM 2104.023438 1760708505.8352
MEM 2631.000000 1760708505.9370
MEM 4022.410156 1760708506.0393
MEM 5348.332031 1760708506.1432
MEM 5768.550781 1760708506.2440
MEM 5870.355469 1760708506.3447
MEM 5950.355469 1760708506.4453
MEM 5549.339844 1760708506.5458
MEM 2341.359375 1760708506.6468
MEM 3214.746094 1760708506.7478
MEM 4447.910156 1760708506.8492
MEM 4960.839844 1760708506.9529
MEM 4816.089844 1760708507.0539
MEM 3231.132812 1760708507.1568
MEM 4131.671875 1760708507.2579
MEM 4757.222656 1760708507.3593
MEM 5385.371094 1760708507.4600
MEM 4395.109375 1760708507.5617
MEM 3437.437500 1760708507.6637
MEM 3808.105469 1760708507.7681
MEM 4855.042969 1760708507.8695
MEM 4556.265625 1760708507.9701
MEM 3631.621094 1760708508.0711
MEM 3450.835938 1760708508.1721
MEM 4176.863281 1760708508.2731
MEM 5007.031250 1760708508.3740
MEM 3873.511719 1760708508.4750
MEM 3367.296875 1760708508.5766
MEM 4253.289062 1760708508.6781
MEM 4838.214844 1760708508.7792
MEM 4760.722656 1760708508.8801
MEM 4195.683594 1760708508.9821
MEM 3548.828125 1760708509.0830
MEM 4766.949219 1760708509.1841
MEM 5143.445312 1760708509.2859
MEM 4161.843750 1760708509.3890
MEM 3209.980469 1760708509.4900
MEM 4296.675781 1760708509.5912
MEM 4933.082031 1760708509.6923
MEM 5027.863281 1760708509.7934
MEM 4051.578125 1760708509.8976
MEM 3561.179688 1760708509.9981
MEM 4538.730469 1760708510.1001
MEM 4765.476562 1760708510.2011
MEM 4814.125000 1760708510.3021
MEM 3530.136719 1760708510.4033
MEM 3644.722656 1760708510.5068
MEM 4749.003906 1760708510.6081
MEM 5208.406250 1760708510.7093
MEM 3856.714844 1760708510.8100
MEM 3413.152344 1760708510.9123
MEM 3771.304688 1760708511.0131
MEM 5060.109375 1760708511.1165
MEM 5353.613281 1760708511.2171
MEM 3909.578125 1760708511.3183
MEM 3523.777344 1760708511.4192
MEM 4211.812500 1760708511.5203
MEM 4931.191406 1760708511.6233
MEM 4662.546875 1760708511.7243
MEM 2741.437500 1760708511.8250
MEM 2146.242188 1760708511.9261
MEM 2146.242188 1760708512.0275
MEM 2942.214844 1760708512.1304
MEM 3676.972656 1760708512.2311
MEM 5092.621094 1760708512.3322
MEM 5637.945312 1760708512.4331
MEM 4986.160156 1760708512.5345
MEM 2664.750000 1760708512.6351
MEM 3731.937500 1760708512.7365
MEM 4914.562500 1760708512.8411
MEM 4946.585938 1760708512.9426
MEM 4314.082031 1760708513.0430
MEM 3538.890625 1760708513.1446
MEM 4506.503906 1760708513.2473
MEM 5046.914062 1760708513.3482
MEM 4400.789062 1760708513.4498
MEM 3783.601562 1760708513.5510
MEM 3676.636719 1760708513.6523
MEM 4178.855469 1760708513.7561
MEM 4928.812500 1760708513.8573
MEM 4211.992188 1760708513.9581
MEM 3698.781250 1760708514.0592
MEM 4055.457031 1760708514.1604
MEM 4864.503906 1760708514.2632
MEM 4830.882812 1760708514.3643
MEM 3087.226562 1760708514.4657
MEM 3700.203125 1760708514.5662
MEM 4480.511719 1760708514.6671
MEM 4655.312500 1760708514.7682
MEM 4095.480469 1760708514.8730
MEM 3662.718750 1760708514.9742
MEM 3834.171875 1760708515.0754
MEM 4506.789062 1760708515.1761
MEM 4940.984375 1760708515.2772
MEM 4316.308594 1760708515.3780
MEM 3481.914062 1760708515.4791
MEM 4001.679688 1760708515.5801
MEM 4990.625000 1760708515.6814
MEM 5288.535156 1760708515.7821
MEM 3715.554688 1760708515.8831
MEM 3074.695312 1760708515.9841
MEM 4261.429688 1760708516.0853
MEM 5347.492188 1760708516.1872
MEM 4981.839844 1760708516.2945
MEM 3146.957031 1760708516.4254
MEM 3112.453125 1760708516.5261
MEM 4220.671875 1760708516.6273
MEM 5154.164062 1760708516.7281
MEM 5066.414062 1760708516.8316
MEM 4121.148438 1760708516.9322
MEM 3146.824219 1760708517.0331
MEM 4131.542969 1760708517.1341
MEM 5098.968750 1760708517.2351
MEM 4583.617188 1760708517.3361
MEM 4141.164062 1760708517.4371
MEM 3197.488281 1760708517.5385
MEM 4163.632812 1760708517.6393
MEM 4665.000000 1760708517.7401
MEM 4076.062500 1760708517.8667
MEM 1894.136719 1760708517.9671
MEM 1894.136719 1760708518.0693
MEM 1894.136719 1760708518.1699
MEM 1894.136719 1760708518.2753
MEM 1894.136719 1760708518.3808
MEM 1894.136719 1760708518.4831
MEM 1894.136719 1760708518.5888
MEM 1894.136719 1760708518.6908
MEM 1894.136719 1760708518.7919
MEM 1894.136719 1760708518.8928
MEM 1894.136719 1760708518.9938
MEM 1894.136719 1760708519.0948
MEM 1894.136719 1760708519.1958
MEM 1894.136719 1760708519.2968
MEM 1894.136719 1760708519.3978
MEM 1894.136719 1760708519.4988
MEM 1894.136719 1760708519.5998
MEM 1894.136719 1760708519.7011
MEM 1894.136719 1760708519.8018
MEM 1894.136719 1760708519.9029
MEM 1894.136719 1760708520.0089
MEM 1894.136719 1760708520.1106
MEM 1894.136719 1760708520.2156
MEM 1894.136719 1760708520.3209
MEM 1894.136719 1760708520.4244
MEM 1894.136719 1760708520.5299
MEM 1894.136719 1760708520.6358
MEM 1894.136719 1760708520.7406
MEM 1894.136719 1760708520.8416
MEM 1894.136719 1760708520.9421
MEM 1894.136719 1760708521.0478
MEM 1894.136719 1760708521.1489
MEM 1894.136719 1760708521.2549
MEM 1894.136719 1760708521.3575
MEM 1894.136719 1760708521.4628
MEM 1894.136719 1760708521.5661
MEM 1894.136719 1760708521.6708
MEM 1894.136719 1760708521.7745
MEM 1894.136719 1760708521.8751
MEM 1894.136719 1760708521.9808
MEM 1894.136719 1760708522.0868
MEM 1894.136719 1760708522.1883
MEM 1894.136719 1760708522.2899
MEM 1894.136719 1760708522.3958
MEM 1894.136719 1760708522.4986
MEM 1894.136719 1760708522.5996
MEM 1894.136719 1760708522.7038
MEM 1894.136719 1760708522.8061
MEM 1894.136719 1760708522.9075
MEM 1894.136719 1760708523.0128
MEM 1894.136719 1760708523.1139
MEM 1894.136719 1760708523.2156
MEM 1894.136719 1760708523.3208
MEM 1894.136719 1760708523.4246
MEM 1894.136719 1760708523.5298
MEM 1894.136719 1760708523.6358
MEM 1894.136719 1760708523.7404
MEM 1894.136719 1760708523.8458
MEM 1894.136719 1760708523.9489
MEM 1894.136719 1760708524.0503
MEM 1894.136719 1760708524.1513
MEM 1894.136719 1760708524.2566
MEM 1894.136719 1760708524.3596
MEM 1894.136719 1760708524.4648
MEM 1894.136719 1760708524.5708
MEM 1894.136719 1760708524.6721
MEM 1971.761719 1760708524.7744
MEM 1971.761719 1760708524.8750
MEM 1971.761719 1760708524.9809
MEM 1971.761719 1760708525.0868
MEM 1971.761719 1760708525.1905
MEM 2672.289062 1760708525.2909
MEM 1988.316406 1760708525.3937
MEM 2150.683594 1760708525.4940
MEM 1932.191406 1760708525.5950
MEM 1932.191406 1760708525.6981
MEM 1932.191406 1760708525.7994
MEM 1723.796875 1760708525.9001
MEM 1723.796875 1760708526.0009
MEM 1723.796875 1760708526.1021
MEM 1723.796875 1760708526.2030
MEM 1723.796875 1760708526.3085
MEM 1723.796875 1760708526.4100
MEM 1723.796875 1760708526.5112
MEM 1723.796875 1760708526.6170
MEM 1723.796875 1760708526.7230
MEM 1723.796875 1760708526.8291
MEM 1723.796875 1760708526.9300
MEM 1723.796875 1760708527.0362
MEM 1723.796875 1760708527.1376
MEM 1723.796875 1760708527.2384
MEM 1723.796875 1760708527.3440
MEM 1794.425781 1760708527.4499
MEM 1794.425781 1760708527.5542
MEM 1794.425781 1760708527.6550
MEM 1483.644531 1760708527.7588
MEM 1483.644531 1760708527.8593
MEM 1483.644531 1760708527.9602
MEM 1483.644531 1760708528.0614
MEM 1483.644531 1760708528.1620
MEM 1483.644531 1760708528.2660
MEM 1483.644531 1760708528.3670
MEM 1483.644531 1760708528.4680
MEM 1483.644531 1760708528.5692
MEM 1483.644531 1760708528.6709
MEM 1485.011719 1760708528.7710
MEM 1485.011719 1760708528.8719
MEM 1472.949219 1760708528.9780
MEM 1475.585938 1760708529.0790
MEM 1476.644531 1760708529.1859
MEM 1476.292969 1760708529.2869
CMDLINE python3 -m memory_profiler test/xmr4el/test_train_pipeline.py clear
MEM 0.660156 1760708712.2540
MEM 27.933594 1760708712.3544
MEM 47.281250 1760708712.4558
MEM 66.332031 1760708712.5563
MEM 81.019531 1760708712.6575
MEM 91.472656 1760708712.7585
MEM 112.433594 1760708712.8593
MEM 125.953125 1760708712.9603
MEM 144.968750 1760708713.0615
MEM 187.175781 1760708713.1623
MEM 218.566406 1760708713.2633
MEM 255.085938 1760708713.3643
MEM 270.613281 1760708713.4653
MEM 282.363281 1760708713.5693
MEM 291.367188 1760708713.6728
MEM 306.117188 1760708713.7743
MEM 315.589844 1760708713.8753
CMDLINE python3 -u -m memory_profiler test/xmr4el/test_train_pipeline.py
MEM 0.742188 1760708860.6670
MEM 28.542969 1760708860.7676
MEM 49.320312 1760708860.8683
MEM 69.425781 1760708860.9694
MEM 84.660156 1760708861.0734
MEM 101.066406 1760708861.1743
MEM 119.417969 1760708861.2753
MEM 136.242188 1760708861.3764
MEM 172.972656 1760708861.4816
MEM 205.843750 1760708861.5874
MEM 243.152344 1760708861.6904
MEM 268.605469 1760708861.7913
MEM 282.605469 1760708861.8924
MEM 291.609375 1760708861.9983
MEM 306.984375 1760708862.1043
MEM 315.226562 1760708862.2053
MEM 321.957031 1760708862.3063
MEM 322.332031 1760708862.4073
MEM 322.957031 1760708862.5104
MEM 323.207031 1760708862.6114
MEM 324.207031 1760708862.7123
MEM 324.207031 1760708862.8133
MEM 325.082031 1760708862.9143
MEM 325.207031 1760708863.0173
MEM 327.761719 1760708863.1183
MEM 341.296875 1760708863.2193
MEM 357.371094 1760708863.3203
MEM 365.246094 1760708863.4213
MEM 371.996094 1760708863.5273
MEM 387.449219 1760708863.6283
MEM 395.824219 1760708863.7293
MEM 406.449219 1760708863.8303
MEM 412.699219 1760708863.9314
MEM 423.144531 1760708864.0323
MEM 443.988281 1760708864.1374
MEM 461.750000 1760708864.2383
MEM 476.992188 1760708864.3393
MEM 503.855469 1760708864.4395
MEM 546.765625 1760708864.5451
MEM 561.566406 1760708864.6495
MEM 575.007812 1760708864.7554
MEM 596.652344 1760708864.8614
MEM 553.453125 1760708864.9673
MEM 553.453125 1760708865.0694
MEM 553.453125 1760708865.1733
MEM 553.453125 1760708865.2743
MEM 553.453125 1760708865.3753
MEM 553.453125 1760708865.4763
MEM 553.453125 1760708865.5773
MEM 553.730469 1760708865.6783
MEM 553.730469 1760708865.7794
MEM 553.730469 1760708865.8823
MEM 553.730469 1760708865.9883
MEM 553.730469 1760708866.0943
MEM 553.730469 1760708866.1991
MEM 553.730469 1760708866.2993
MEM 553.730469 1760708866.4053
MEM 601.855469 1760708866.5071
MEM 643.855469 1760708866.6083
MEM 722.320312 1760708866.7144
MEM 834.683594 1760708866.8205
MEM 910.976562 1760708866.9224
MEM 913.144531 1760708867.0234
MEM 679.910156 1760708867.1243
MEM 881.218750 1760708867.2253
MEM 886.468750 1760708867.3263
MEM 842.828125 1760708867.4273
MEM 930.578125 1760708867.5285
MEM 930.578125 1760708867.6295
MEM 724.425781 1760708867.7324
MEM 892.230469 1760708867.8334
MEM 893.355469 1760708867.9345
MEM 846.828125 1760708868.0353
MEM 930.578125 1760708868.1370
MEM 930.578125 1760708868.2382
MEM 930.578125 1760708868.3392
MEM 870.230469 1760708868.4443
MEM 893.355469 1760708868.5471
MEM 893.355469 1760708868.6482
MEM 850.828125 1760708868.7491
MEM 930.578125 1760708868.8501
MEM 930.578125 1760708868.9523
MEM 930.578125 1760708869.0531
MEM 858.230469 1760708869.1540
MEM 893.355469 1760708869.2551
MEM 663.992188 1760708869.3561
MEM 896.828125 1760708869.4571
MEM 930.578125 1760708869.5580
MEM 930.578125 1760708869.6621
MEM 834.230469 1760708869.7631
MEM 893.355469 1760708869.8642
MEM 893.355469 1760708869.9650
MEM 707.242188 1760708870.0662
MEM 805.207031 1760708870.1671
MEM 875.125000 1760708870.2681
MEM 931.261719 1760708870.3694
MEM 931.261719 1760708870.4741
MEM 931.261719 1760708870.5751
MEM 931.261719 1760708870.6761
MEM 931.261719 1760708870.7773
MEM 931.261719 1760708870.8780
MEM 850.101562 1760708870.9791
MEM 850.101562 1760708871.0831
MEM 850.101562 1760708871.1842
MEM 850.101562 1760708871.2851
MEM 850.101562 1760708871.3862
MEM 785.289062 1760708871.4870
MEM 907.242188 1760708871.5881
MEM 921.285156 1760708871.6891
MEM 921.285156 1760708871.7901
MEM 921.285156 1760708871.8910
MEM 921.285156 1760708871.9922
MEM 921.285156 1760708872.0930
MEM 921.285156 1760708872.1942
MEM 921.285156 1760708872.2951
MEM 921.285156 1760708872.3962
MEM 921.285156 1760708872.4990
MEM 921.285156 1760708872.6000
MEM 921.285156 1760708872.7010
MEM 921.285156 1760708872.8024
MEM 927.285156 1760708872.9030
MEM 927.285156 1760708873.0042
MEM 927.285156 1760708873.1080
MEM 927.285156 1760708873.2091
MEM 927.285156 1760708873.3102
MEM 927.285156 1760708873.4110
MEM 927.285156 1760708873.5159
MEM 927.285156 1760708873.6163
MEM 927.285156 1760708873.7172
MEM 927.285156 1760708873.8180
MEM 927.285156 1760708873.9192
MEM 927.285156 1760708874.0202
MEM 927.285156 1760708874.1212
MEM 927.285156 1760708874.2220
MEM 927.285156 1760708874.3231
MEM 927.285156 1760708874.4242
MEM 927.285156 1760708874.5252
MEM 949.285156 1760708874.6280
MEM 949.285156 1760708874.7290
MEM 965.285156 1760708874.8301
MEM 928.910156 1760708874.9311
MEM 928.910156 1760708875.0320
MEM 972.312500 1760708875.1330
MEM 867.117188 1760708875.2340
MEM 953.117188 1760708875.3350
MEM 996.742188 1760708875.4360
MEM 1264.820312 1760708875.5370
MEM 1322.820312 1760708875.6380
MEM 1146.910156 1760708875.7390
MEM 909.496094 1760708875.8431
MEM 909.496094 1760708875.9477
MEM 909.496094 1760708876.0491
MEM 909.496094 1760708876.1550
MEM 909.496094 1760708876.2563
MEM 909.496094 1760708876.3620
MEM 909.496094 1760708876.4630
MEM 909.496094 1760708876.5690
MEM 912.570312 1760708876.6702
MEM 913.718750 1760708876.7710
MEM 913.718750 1760708876.8730
MEM 913.718750 1760708876.9790
MEM 913.718750 1760708877.0802
MEM 913.718750 1760708877.1860
MEM 1055.175781 1760708877.2877
MEM 1071.210938 1760708877.3888
MEM 1066.867188 1760708877.4891
MEM 1066.992188 1760708877.5901
MEM 1064.941406 1760708877.6936
MEM 1055.539062 1760708877.7940
MEM 1048.257812 1760708877.8951
MEM 1045.480469 1760708877.9962
MEM 1036.718750 1760708878.0970
MEM 1033.421875 1760708878.1981
MEM 1030.578125 1760708878.3013
MEM 1030.578125 1760708878.4020
MEM 1030.578125 1760708878.5032
MEM 960.187500 1760708878.6056
MEM 960.187500 1760708878.7077
MEM 960.187500 1760708878.8087
MEM 960.187500 1760708878.9101
MEM 960.187500 1760708879.0111
MEM 960.187500 1760708879.1123
MEM 960.187500 1760708879.2130
MEM 960.187500 1760708879.3140
MEM 960.187500 1760708879.4150
MEM 958.824219 1760708879.5171
MEM 958.824219 1760708879.6221
MEM 958.824219 1760708879.7281
MEM 958.824219 1760708879.8310
MEM 958.824219 1760708879.9331
MEM 958.824219 1760708880.0420
MEM 958.824219 1760708880.1430
MEM 958.824219 1760708880.2440
MEM 958.824219 1760708880.3450
MEM 958.824219 1760708880.4460
MEM 958.824219 1760708880.5470
MEM 958.824219 1760708880.6480
MEM 958.824219 1760708880.7490
MEM 958.824219 1760708880.8512
MEM 821.511719 1760708880.9526
MEM 887.925781 1760708881.0531
MEM 887.925781 1760708881.1590
MEM 964.800781 1760708881.2625
MEM 1212.167969 1760708881.3661
MEM 1741.578125 1760708881.4703
MEM 2203.125000 1760708881.5728
MEM 2658.394531 1760708881.6732
MEM 3283.136719 1760708881.7744
MEM 3954.382812 1760708881.8763
MEM 3839.207031 1760708881.9793
MEM 3041.457031 1760708882.0832
MEM 1591.621094 1760708882.1842
MEM 3260.308594 1760708882.2853
MEM 3805.937500 1760708882.3862
MEM 2767.722656 1760708882.4872
MEM 1928.734375 1760708882.5883
MEM 3299.109375 1760708882.6895
MEM 3769.488281 1760708882.7943
MEM 2445.777344 1760708882.8952
MEM 2489.847656 1760708882.9964
MEM 3596.343750 1760708883.0971
MEM 3317.984375 1760708883.1984
MEM 2269.988281 1760708883.2991
MEM 2817.890625 1760708883.4003
MEM 3604.382812 1760708883.5014
MEM 3166.980469 1760708883.6041
MEM 2225.605469 1760708883.7052
MEM 3071.023438 1760708883.8064
MEM 3530.363281 1760708883.9074
MEM 3103.789062 1760708884.0098
MEM 2602.312500 1760708884.1112
MEM 3354.984375 1760708884.2123
MEM 3255.175781 1760708884.3135
MEM 2727.046875 1760708884.4156
MEM 2623.894531 1760708884.5164
MEM 3452.289062 1760708884.6243
MEM 3602.289062 1760708884.7252
MEM 2863.425781 1760708884.8293
MEM 2894.835938 1760708884.9302
MEM 3447.089844 1760708885.0312
MEM 3790.835938 1760708885.1327
MEM 2305.238281 1760708885.2331
MEM 2850.734375 1760708885.3347
MEM 3768.843750 1760708885.4355
MEM 3517.355469 1760708885.5384
MEM 2424.621094 1760708885.6392
MEM 2835.617188 1760708885.7404
MEM 3687.863281 1760708885.8412
MEM 3307.109375 1760708885.9422
MEM 2155.515625 1760708886.0442
MEM 3209.085938 1760708886.1457
MEM 3544.445312 1760708886.2482
MEM 3254.656250 1760708886.3512
MEM 2946.585938 1760708886.4522
MEM 3360.082031 1760708886.5532
MEM 4141.109375 1760708886.6611
MEM 4267.710938 1760708886.7621
MEM 4073.593750 1760708886.8633
MEM 3182.125000 1760708886.9643
MEM 3198.722656 1760708887.0652
MEM 3762.105469 1760708887.1663
MEM 4176.660156 1760708887.2673
MEM 4365.914062 1760708887.3714
MEM 3090.343750 1760708887.4722
MEM 2978.335938 1760708887.5734
MEM 4029.097656 1760708887.6742
MEM 4418.808594 1760708887.7753
MEM 4249.148438 1760708887.8762
MEM 2568.875000 1760708887.9772
MEM 2910.460938 1760708888.0822
MEM 3796.640625 1760708888.1856
MEM 4254.078125 1760708888.2862
MEM 3561.800781 1760708888.3873
MEM 2865.695312 1760708888.4884
MEM 3499.265625 1760708888.5892
MEM 4262.230469 1760708888.6923
MEM 4051.203125 1760708888.7932
MEM 2810.187500 1760708888.8941
MEM 3299.910156 1760708888.9957
MEM 3755.355469 1760708889.0972
MEM 4322.921875 1760708889.2025
MEM 3711.898438 1760708889.3034
MEM 3001.792969 1760708889.4042
MEM 3113.277344 1760708889.5052
MEM 4044.753906 1760708889.6063
MEM 3656.671875 1760708889.7072
MEM 3324.750000 1760708889.8081
MEM 3246.648438 1760708889.9092
MEM 3846.109375 1760708890.0163
MEM 4394.878906 1760708890.1172
MEM 3924.179688 1760708890.2203
MEM 3242.718750 1760708890.3212
MEM 3443.636719 1760708890.4223
MEM 3968.898438 1760708890.5232
MEM 3698.246094 1760708890.6243
MEM 2907.621094 1760708890.7252
